Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss
115.250769,SpreadTrader,Tick,180,167,13,3311,3312,24.17,-227.67,-240.67
115.250769,PriceTrader,Tick,496,494,2,3311,3312,183.01,-118.01,-120.01
115.250769,BaseAutoTrader,Tick,500,491,9,3311,3312,139.89,-64.39,-73.39
115.500408,SpreadTrader,Tick,180,167,13,3311,3312,24.17,-227.67,-240.67
115.500408,PriceTrader,Tick,496,494,2,3311,3312,183.01,-118.01,-120.01
115.500408,BaseAutoTrader,Tick,500,491,9,3311,3312,139.89,-64.39,-73.39
115.754486,SpreadTrader,Tick,180,167,13,3311,3312,24.17,-227.67,-240.67
115.754486,PriceTrader,Tick,496,494,2,3311,3312,183.01,-118.01,-120.01
115.754486,BaseAutoTrader,Tick,500,491,9,3311,3312,139.89,-64.39,-73.39
116.002867,SpreadTrader,Tick,180,167,13,3311,3312,24.17,-227.67,-240.67
116.002867,PriceTrader,Tick,496,494,2,3311,3312,183.01,-118.01,-120.01
116.002867,BaseAutoTrader,Tick,500,491,9,3311,3312,139.89,-64.39,-73.39
116.252735,SpreadTrader,Tick,180,167,13,3311,3312,24.17,-227.67,-240.67
116.252735,PriceTrader,Tick,496,494,2,3311,3312,183.01,-118.01,-120.01
116.252735,BaseAutoTrader,Tick,500,491,9,3311,3312,139.89,-64.39,-73.39
116.501363,SpreadTrader,Tick,180,187,-7,3312,3312,17.55,-211.05,-211.05
116.501363,PriceTrader,Tick,496,504,-8,3312,3312,179.7,-109.7,-109.7
116.501363,BaseAutoTrader,Tick,500,501,-1,3312,3312,136.58,-56.08,-56.08
116.752878,SpreadTrader,Tick,180,187,-7,3312,3312,17.55,-211.05,-211.05
116.752878,PriceTrader,Tick,506,504,2,3312,3312,186.32,-121.32,-121.32
116.752878,BaseAutoTrader,Tick,510,501,9,3312,3312,143.2,-67.7,-67.7
117.000563,SpreadTrader,Tick,180,187,-7,3312,3312,17.55,-211.05,-211.05
117.000563,PriceTrader,Tick,506,504,2,3312,3312,186.32,-121.32,-121.32
117.000563,BaseAutoTrader,Tick,510,501,9,3312,3312,143.2,-67.7,-67.7
117.251371,SpreadTrader,Tick,180,187,-7,3312,3312,17.55,-211.05,-211.05
117.251371,PriceTrader,Tick,506,504,2,3312,3312,186.32,-121.32,-121.32
117.251371,BaseAutoTrader,Tick,510,501,9,3312,3312,143.2,-67.7,-67.7
117.503792,SpreadTrader,Tick,180,187,-7,3312,3312,17.55,-211.05,-211.05
117.503792,PriceTrader,Tick,506,504,2,3312,3312,186.32,-121.32,-121.32
117.503792,BaseAutoTrader,Tick,510,501,9,3312,3312,143.2,-67.7,-67.7
117.754208,SpreadTrader,Tick,180,187,-7,3312,3312,17.55,-211.05,-211.05
117.754208,PriceTrader,Tick,506,504,2,3312,3312,186.32,-121.32,-121.32
117.754208,BaseAutoTrader,Tick,510,501,9,3312,3312,143.2,-67.7,-67.7
118.003653,SpreadTrader,Tick,180,187,-7,3312,3312,17.55,-211.05,-211.05
118.003653,PriceTrader,Tick,506,504,2,3312,3312,186.32,-121.32,-121.32
118.003653,BaseAutoTrader,Tick,510,501,9,3312,3312,143.2,-67.7,-67.7
118.252724,SpreadTrader,Tick,180,187,-7,3312,3312,17.55,-211.05,-211.05
118.252724,PriceTrader,Tick,506,504,2,3312,3312,186.32,-121.32,-121.32
118.252724,BaseAutoTrader,Tick,510,501,9,3312,3312,143.2,-67.7,-67.7
118.504036,SpreadTrader,Tick,180,187,-7,3312,3312,17.55,-211.05,-211.05
118.504036,PriceTrader,Tick,506,504,2,3312,3312,186.32,-121.32,-121.32
118.504036,BaseAutoTrader,Tick,510,501,9,3312,3312,143.2,-67.7,-67.7
118.751633,SpreadTrader,Tick,180,187,-7,3312,3311,17.55,-211.05,-218.05
118.751633,PriceTrader,Tick,506,504,2,3312,3311,186.32,-121.32,-119.32
118.751633,BaseAutoTrader,Tick,510,501,9,3312,3311,143.2,-67.7,-58.7
119.001973,SpreadTrader,Tick,180,187,-7,3312,3311,17.55,-211.05,-218.05
119.001973,PriceTrader,Tick,506,504,2,3312,3311,186.32,-121.32,-119.32
119.001973,BaseAutoTrader,Tick,510,501,9,3312,3311,143.2,-67.7,-58.7
119.251152,SpreadTrader,Tick,180,187,-7,3311,3312,17.55,-211.05,-204.05
119.251152,PriceTrader,Tick,506,504,2,3311,3312,186.32,-121.32,-123.32
119.251152,BaseAutoTrader,Tick,510,501,9,3311,3312,143.2,-67.7,-76.7
119.503645,SpreadTrader,Tick,180,187,-7,3311,3312,17.55,-211.05,-204.05
119.503645,PriceTrader,Tick,506,504,2,3311,3312,186.32,-121.32,-123.32
119.503645,BaseAutoTrader,Tick,510,501,9,3311,3312,143.2,-67.7,-76.7
119.754535,SpreadTrader,Tick,180,187,-7,3311,3312,17.55,-211.05,-204.05
119.754535,PriceTrader,Tick,506,504,2,3311,3312,186.32,-121.32,-123.32
119.754535,BaseAutoTrader,Tick,510,501,9,3311,3312,143.2,-67.7,-76.7
120.005305,SpreadTrader,Tick,180,187,-7,3312,3312,17.55,-211.05,-211.05
120.005305,PriceTrader,Tick,506,504,2,3312,3312,186.32,-121.32,-121.32
120.005305,BaseAutoTrader,Tick,510,501,9,3312,3312,143.2,-67.7,-67.7
120.253035,SpreadTrader,Tick,180,187,-7,3311,3312,17.55,-211.05,-204.05
120.253035,PriceTrader,Tick,506,504,2,3311,3312,186.32,-121.32,-123.32
120.253035,BaseAutoTrader,Tick,510,501,9,3311,3312,143.2,-67.7,-76.7
120.501834,SpreadTrader,Tick,180,187,-7,3312,3312,17.55,-211.05,-211.05
120.501834,PriceTrader,Tick,506,514,-8,3312,3312,183.01,-113.01,-113.01
120.501834,BaseAutoTrader,Tick,510,511,-1,3312,3312,139.89,-59.39,-59.39
120.753703,SpreadTrader,Tick,180,187,-7,3312,3312,17.55,-211.05,-211.05
120.753703,PriceTrader,Tick,506,514,-8,3312,3312,183.01,-113.01,-113.01
120.753703,BaseAutoTrader,Tick,510,511,-1,3312,3312,139.89,-59.39,-59.39
121.000461,SpreadTrader,Tick,180,187,-7,3313,3312,17.55,-211.05,-218.05
121.000461,PriceTrader,Tick,506,514,-8,3313,3312,183.01,-113.01,-121.01
121.000461,BaseAutoTrader,Tick,510,511,-1,3313,3312,139.89,-59.39,-60.39
121.255241,SpreadTrader,Tick,180,187,-7,3312,3312,17.55,-211.05,-211.05
121.255241,PriceTrader,Tick,516,514,2,3312,3312,179.7,-114.7,-114.7
121.255241,BaseAutoTrader,Tick,520,511,9,3312,3312,136.58,-61.08,-61.08
121.500501,SpreadTrader,Tick,180,187,-7,3312,3312,17.55,-211.05,-211.05
121.500501,PriceTrader,Tick,526,514,12,3312,3312,186.32,-116.32,-116.32
121.500501,BaseAutoTrader,Tick,530,511,19,3312,3312,143.2,-62.7,-62.7
121.750609,SpreadTrader,Tick,180,187,-7,3311,3312,17.55,-211.05,-204.05
121.750609,PriceTrader,Tick,526,524,2,3311,3312,192.94,-127.94,-129.94
121.750609,BaseAutoTrader,Tick,530,521,9,3311,3312,149.82,-74.32,-83.32
122.003402,SpreadTrader,Tick,180,187,-7,3311,3312,17.55,-211.05,-204.05
122.003402,PriceTrader,Tick,526,524,2,3311,3312,192.94,-127.94,-129.94
122.003402,BaseAutoTrader,Tick,530,521,9,3311,3312,149.82,-74.32,-83.32
122.254165,SpreadTrader,Tick,180,187,-7,3311,3312,17.55,-211.05,-204.05
122.254165,PriceTrader,Tick,526,524,2,3311,3312,192.94,-127.94,-129.94
122.254165,BaseAutoTrader,Tick,530,521,9,3311,3312,149.82,-74.32,-83.32
122.500115,SpreadTrader,Tick,180,187,-7,3312,3312,17.55,-211.05,-211.05
122.500115,PriceTrader,Tick,526,524,2,3312,3312,192.94,-127.94,-127.94
122.500115,BaseAutoTrader,Tick,530,521,9,3312,3312,149.82,-74.32,-74.32
122.757682,SpreadTrader,Tick,180,187,-7,3312,3312,17.55,-211.05,-211.05
122.757682,PriceTrader,Tick,526,524,2,3312,3312,192.94,-127.94,-127.94
122.757682,BaseAutoTrader,Tick,530,521,9,3312,3312,149.82,-74.32,-74.32
123.000285,SpreadTrader,Tick,180,187,-7,3312,3312,17.55,-211.05,-211.05
123.000285,PriceTrader,Tick,526,524,2,3312,3312,192.94,-127.94,-127.94
123.000285,BaseAutoTrader,Tick,530,521,9,3312,3312,149.82,-74.32,-74.32
123.255248,SpreadTrader,Tick,180,187,-7,3312,3312,17.55,-211.05,-211.05
123.255248,PriceTrader,Tick,526,524,2,3312,3312,192.94,-127.94,-127.94
123.255248,BaseAutoTrader,Tick,530,521,9,3312,3312,149.82,-74.32,-74.32
123.502027,SpreadTrader,Tick,180,187,-7,3312,3312,17.55,-211.05,-211.05
123.502027,PriceTrader,Tick,526,524,2,3312,3312,192.94,-127.94,-127.94
123.502027,BaseAutoTrader,Tick,530,521,9,3312,3312,149.82,-74.32,-74.32
123.754746,SpreadTrader,Tick,180,187,-7,3312,3312,17.55,-211.05,-211.05
123.754746,PriceTrader,Tick,526,524,2,3312,3312,192.94,-127.94,-127.94
123.754746,BaseAutoTrader,Tick,530,521,9,3312,3312,149.82,-74.32,-74.32
124.00525,SpreadTrader,Tick,180,187,-7,3312,3312,17.55,-211.05,-211.05
124.00525,PriceTrader,Tick,526,524,2,3312,3312,192.94,-127.94,-127.94
124.00525,BaseAutoTrader,Tick,530,521,9,3312,3312,149.82,-74.32,-74.32
124.254475,SpreadTrader,Tick,180,187,-7,3312,3312,17.55,-211.05,-211.05
124.254475,PriceTrader,Tick,526,524,2,3312,3312,192.94,-127.94,-127.94
124.254475,BaseAutoTrader,Tick,530,521,9,3312,3312,149.82,-74.32,-74.32
124.500228,SpreadTrader,Tick,180,187,-7,3312,3312,17.55,-211.05,-211.05
124.500228,PriceTrader,Tick,526,534,-8,3312,3312,189.63,-119.63,-119.63
124.500228,BaseAutoTrader,Tick,530,531,-1,3312,3312,146.51,-66.01,-66.01
124.754631,SpreadTrader,Tick,180,187,-7,3311,3312,17.55,-211.05,-204.05
124.754631,PriceTrader,Tick,536,534,2,3311,3312,196.25,-131.25,-133.25
124.754631,BaseAutoTrader,Tick,540,531,9,3311,3312,153.13,-77.63,-86.63
125.00524,SpreadTrader,Tick,180,187,-7,3311,3312,17.55,-211.05,-204.05
125.00524,PriceTrader,Tick,536,534,2,3311,3312,196.25,-131.25,-133.25
125.00524,BaseAutoTrader,Tick,540,531,9,3311,3312,153.13,-77.63,-86.63
125.253266,SpreadTrader,Tick,180,187,-7,3311,3312,17.55,-211.05,-204.05
125.253266,PriceTrader,Tick,536,534,2,3311,3312,196.25,-131.25,-133.25
125.253266,BaseAutoTrader,Tick,540,531,9,3311,3312,153.13,-77.63,-86.63
125.504176,SpreadTrader,Tick,180,187,-7,3311,3312,17.55,-211.05,-204.05
125.504176,PriceTrader,Tick,536,534,2,3311,3312,196.25,-131.25,-133.25
125.504176,BaseAutoTrader,Tick,540,531,9,3311,3312,153.13,-77.63,-86.63
125.753859,SpreadTrader,Tick,180,187,-7,3311,3311,17.55,-211.05,-211.05
125.753859,PriceTrader,Tick,536,534,2,3311,3311,196.25,-131.25,-131.25
125.753859,BaseAutoTrader,Tick,540,531,9,3311,3311,153.13,-77.63,-77.63
126.002358,SpreadTrader,Tick,180,187,-7,3312,3311,17.55,-211.05,-218.05
126.002358,PriceTrader,Tick,536,534,2,3312,3311,196.25,-131.25,-129.25
126.002358,BaseAutoTrader,Tick,540,531,9,3312,3311,153.13,-77.63,-68.63
126.254937,SpreadTrader,Tick,180,187,-7,3312,3311,17.55,-211.05,-218.05
126.254937,PriceTrader,Tick,536,534,2,3312,3311,196.25,-131.25,-129.25
126.254937,BaseAutoTrader,Tick,540,531,9,3312,3311,153.13,-77.63,-68.63
126.505087,SpreadTrader,Tick,180,187,-7,3312,3311,17.55,-211.05,-218.05
126.505087,PriceTrader,Tick,536,534,2,3312,3311,196.25,-131.25,-129.25
126.505087,BaseAutoTrader,Tick,540,531,9,3312,3311,153.13,-77.63,-68.63
126.750529,SpreadTrader,Tick,180,187,-7,3311,3311,17.55,-211.05,-211.05
126.750529,PriceTrader,Tick,536,534,2,3311,3311,196.25,-131.25,-131.25
126.750529,BaseAutoTrader,Tick,540,531,9,3311,3311,153.13,-77.63,-77.63
127.002278,SpreadTrader,Tick,180,187,-7,3311,3311,17.55,-211.05,-211.05
127.002278,PriceTrader,Tick,536,534,2,3311,3311,196.25,-131.25,-131.25
127.002278,BaseAutoTrader,Tick,540,531,9,3311,3311,153.13,-77.63,-77.63
127.250106,SpreadTrader,Tick,180,187,-7,3311,3311,17.55,-211.05,-211.05
127.250106,PriceTrader,Tick,536,534,2,3311,3311,196.25,-131.25,-131.25
127.250106,BaseAutoTrader,Tick,540,531,9,3311,3311,153.13,-77.63,-77.63
127.501926,SpreadTrader,Tick,180,187,-7,3312,3311,17.55,-211.05,-218.05
127.501926,PriceTrader,Tick,536,544,-8,3312,3311,192.94,-122.94,-130.94
127.501926,BaseAutoTrader,Tick,540,538,2,3312,3311,150.81,-71.81,-69.81
127.750251,SpreadTrader,Tick,180,187,-7,3311,3311,17.55,-211.05,-211.05
127.750251,PriceTrader,Tick,546,544,2,3311,3311,192.61,-127.61,-127.61
127.750251,BaseAutoTrader,Tick,540,541,-1,3311,3311,149.82,-69.32,-69.32
128.002679,SpreadTrader,Tick,180,187,-7,3312,3311,17.55,-211.05,-218.05
128.002679,PriceTrader,Tick,546,554,-8,3312,3311,199.23,-129.23,-137.23
128.002679,BaseAutoTrader,Tick,550,541,9,3312,3311,146.51,-71.01,-62.01
128.252758,SpreadTrader,Tick,190,187,3,3312,3311,14.24,-212.74,-209.74
128.252758,PriceTrader,Tick,546,554,-8,3312,3311,199.23,-129.23,-137.23
128.252758,BaseAutoTrader,Tick,550,551,-1,3312,3311,153.13,-72.63,-73.63
128.504523,SpreadTrader,Tick,190,187,3,3312,3311,14.24,-212.74,-209.74
128.504523,PriceTrader,Tick,546,554,-8,3312,3311,199.23,-129.23,-137.23
128.504523,BaseAutoTrader,Tick,550,551,-1,3312,3311,153.13,-72.63,-73.63
128.751797,SpreadTrader,Tick,190,187,3,3312,3311,14.24,-212.74,-209.74
128.751797,PriceTrader,Tick,546,554,-8,3312,3311,199.23,-129.23,-137.23
128.751797,BaseAutoTrader,Tick,550,551,-1,3312,3311,153.13,-72.63,-73.63
129.000791,SpreadTrader,Tick,200,187,13,3311,3311,10.93,-214.43,-214.43
129.000791,PriceTrader,Tick,556,554,2,3311,3311,195.92,-130.92,-130.92
129.000791,BaseAutoTrader,Tick,560,551,9,3311,3311,149.82,-74.32,-74.32
129.250223,SpreadTrader,Tick,200,187,13,3311,3311,10.93,-214.43,-214.43
129.250223,PriceTrader,Tick,556,554,2,3311,3311,195.92,-130.92,-130.92
129.250223,BaseAutoTrader,Tick,560,551,9,3311,3311,149.82,-74.32,-74.32
129.504027,SpreadTrader,Tick,200,207,-7,3312,3311,4.31,-197.81,-204.81
129.504027,PriceTrader,Tick,556,564,-8,3312,3311,192.61,-122.61,-130.61
129.504027,BaseAutoTrader,Tick,560,561,-1,3312,3311,146.51,-66.01,-67.01
129.75149,SpreadTrader,Tick,200,207,-7,3312,3311,4.31,-197.81,-204.81
129.75149,PriceTrader,Tick,556,564,-8,3312,3311,192.61,-122.61,-130.61
129.75149,BaseAutoTrader,Tick,560,561,-1,3312,3311,146.51,-66.01,-67.01
130.000441,SpreadTrader,Tick,200,207,-7,3312,3311,4.31,-197.81,-204.81
130.000441,PriceTrader,Tick,556,564,-8,3312,3311,192.61,-122.61,-130.61
130.000441,BaseAutoTrader,Tick,560,561,-1,3312,3311,146.51,-66.01,-67.01
130.250879,SpreadTrader,Tick,200,207,-7,3312,3311,4.31,-197.81,-204.81
130.250879,PriceTrader,Tick,556,564,-8,3312,3311,192.61,-122.61,-130.61
130.250879,BaseAutoTrader,Tick,560,561,-1,3312,3311,146.51,-66.01,-67.01
130.502768,SpreadTrader,Tick,200,207,-7,3312,3311,4.31,-197.81,-204.81
130.502768,PriceTrader,Tick,556,564,-8,3312,3311,192.61,-122.61,-130.61
130.502768,BaseAutoTrader,Tick,560,561,-1,3312,3311,146.51,-66.01,-67.01
130.752483,SpreadTrader,Tick,200,207,-7,3312,3311,4.31,-197.81,-204.81
130.752483,PriceTrader,Tick,556,564,-8,3312,3311,192.61,-122.61,-130.61
130.752483,BaseAutoTrader,Tick,560,561,-1,3312,3311,146.51,-66.01,-67.01
131.001611,SpreadTrader,Tick,200,207,-7,3312,3311,4.31,-197.81,-204.81
131.001611,PriceTrader,Tick,556,564,-8,3312,3311,192.61,-122.61,-130.61
131.001611,BaseAutoTrader,Tick,560,561,-1,3312,3311,146.51,-66.01,-67.01
131.250173,SpreadTrader,Tick,200,207,-7,3312,3311,4.31,-197.81,-204.81
131.250173,PriceTrader,Tick,556,564,-8,3312,3311,192.61,-122.61,-130.61
131.250173,BaseAutoTrader,Tick,560,561,-1,3312,3311,146.51,-66.01,-67.01
131.501286,SpreadTrader,Tick,200,207,-7,3312,3311,4.31,-197.81,-204.81
131.501286,PriceTrader,Tick,566,564,2,3312,3311,189.3,-124.3,-122.3
131.501286,BaseAutoTrader,Tick,570,561,9,3312,3311,143.2,-67.7,-58.7
131.753177,SpreadTrader,Tick,200,207,-7,3312,3311,4.31,-197.81,-204.81
131.753177,PriceTrader,Tick,566,564,2,3312,3311,189.3,-124.3,-122.3
131.753177,BaseAutoTrader,Tick,570,561,9,3312,3311,143.2,-67.7,-58.7
132.000085,SpreadTrader,Tick,200,207,-7,3312,3311,4.31,-197.81,-204.81
132.000085,PriceTrader,Tick,566,574,-8,3312,3311,185.99,-115.99,-123.99
132.000085,BaseAutoTrader,Tick,570,571,-1,3312,3311,139.89,-59.39,-60.39
132.253582,SpreadTrader,Tick,200,207,-7,3312,3311,4.31,-197.81,-204.81
132.253582,PriceTrader,Tick,576,574,2,3312,3311,192.61,-127.61,-125.61
132.253582,BaseAutoTrader,Tick,580,571,9,3312,3311,146.51,-71.01,-62.01
132.504564,SpreadTrader,Tick,200,207,-7,3312,3311,4.31,-197.81,-204.81
132.504564,PriceTrader,Tick,576,574,2,3312,3311,192.61,-127.61,-125.61
132.504564,BaseAutoTrader,Tick,580,571,9,3312,3311,146.51,-71.01,-62.01
132.753776,SpreadTrader,Tick,200,207,-7,3312,3311,4.31,-197.81,-204.81
132.753776,PriceTrader,Tick,576,574,2,3312,3311,192.61,-127.61,-125.61
132.753776,BaseAutoTrader,Tick,580,571,9,3312,3311,146.51,-71.01,-62.01
133.004896,SpreadTrader,Tick,200,207,-7,3312,3311,4.31,-197.81,-204.81
133.004896,PriceTrader,Tick,576,574,2,3312,3311,192.61,-127.61,-125.61
133.004896,BaseAutoTrader,Tick,580,571,9,3312,3311,146.51,-71.01,-62.01
133.253009,SpreadTrader,Tick,200,207,-7,3312,3311,4.31,-197.81,-204.81
133.253009,PriceTrader,Tick,576,574,2,3312,3311,192.61,-127.61,-125.61
133.253009,BaseAutoTrader,Tick,580,571,9,3312,3311,146.51,-71.01,-62.01
133.503325,SpreadTrader,Tick,200,207,-7,3312,3311,4.31,-197.81,-204.81
133.503325,PriceTrader,Tick,576,574,2,3312,3311,192.61,-127.61,-125.61
133.503325,BaseAutoTrader,Tick,580,571,9,3312,3311,146.51,-71.01,-62.01
133.750256,SpreadTrader,Tick,200,207,-7,3311,3311,4.31,-197.81,-197.81
133.750256,PriceTrader,Tick,576,574,2,3311,3311,192.61,-127.61,-127.61
133.750256,BaseAutoTrader,Tick,580,571,9,3311,3311,146.51,-71.01,-71.01
134.003554,SpreadTrader,Tick,200,207,-7,3311,3311,4.31,-197.81,-197.81
134.003554,PriceTrader,Tick,576,574,2,3311,3311,192.61,-127.61,-127.61
134.003554,BaseAutoTrader,Tick,580,571,9,3311,3311,146.51,-71.01,-71.01
134.254331,SpreadTrader,Tick,200,207,-7,3311,3311,4.31,-197.81,-197.81
134.254331,PriceTrader,Tick,576,574,2,3311,3311,192.61,-127.61,-127.61
134.254331,BaseAutoTrader,Tick,580,571,9,3311,3311,146.51,-71.01,-71.01
134.503618,SpreadTrader,Tick,200,207,-7,3311,3312,4.31,-197.81,-190.81
134.503618,PriceTrader,Tick,576,574,2,3311,3312,192.61,-127.61,-129.61
134.503618,BaseAutoTrader,Tick,580,571,9,3311,3312,146.51,-71.01,-80.01
134.753958,SpreadTrader,Tick,200,207,-7,3311,3312,4.31,-197.81,-190.81
134.753958,PriceTrader,Tick,576,574,2,3311,3312,192.61,-127.61,-129.61
134.753958,BaseAutoTrader,Tick,580,571,9,3311,3312,146.51,-71.01,-80.01
135.00377,SpreadTrader,Tick,200,207,-7,3311,3312,4.31,-197.81,-190.81
135.00377,PriceTrader,Tick,576,574,2,3311,3312,192.61,-127.61,-129.61
135.00377,BaseAutoTrader,Tick,580,571,9,3311,3312,146.51,-71.01,-80.01
135.253334,SpreadTrader,Tick,200,207,-7,3312,3312,4.31,-197.81,-197.81
135.253334,PriceTrader,Tick,576,574,2,3312,3312,192.61,-127.61,-127.61
135.253334,BaseAutoTrader,Tick,580,571,9,3312,3312,146.51,-71.01,-71.01
135.504747,SpreadTrader,Tick,200,207,-7,3312,3312,4.31,-197.81,-197.81
135.504747,PriceTrader,Tick,576,584,-8,3312,3312,189.3,-119.3,-119.3
135.504747,BaseAutoTrader,Tick,580,581,-1,3312,3312,143.2,-62.7,-62.7
135.753068,SpreadTrader,Tick,200,207,-7,3312,3312,4.31,-197.81,-197.81
135.753068,PriceTrader,Tick,576,584,-8,3312,3312,189.3,-119.3,-119.3
135.753068,BaseAutoTrader,Tick,580,581,-1,3312,3312,143.2,-62.7,-62.7
136.002731,SpreadTrader,Tick,200,207,-7,3312,3312,4.31,-197.81,-197.81
136.002731,PriceTrader,Tick,576,584,-8,3312,3312,189.3,-119.3,-119.3
136.002731,BaseAutoTrader,Tick,580,581,-1,3312,3312,143.2,-62.7,-62.7
136.25453,SpreadTrader,Tick,200,207,-7,3312,3312,4.31,-197.81,-197.81
136.25453,PriceTrader,Tick,576,584,-8,3312,3312,189.3,-119.3,-119.3
136.25453,BaseAutoTrader,Tick,580,581,-1,3312,3312,143.2,-62.7,-62.7
136.502553,SpreadTrader,Tick,200,207,-7,3312,3312,4.31,-197.81,-197.81
136.502553,PriceTrader,Tick,576,584,-8,3312,3312,189.3,-119.3,-119.3
136.502553,BaseAutoTrader,Tick,580,581,-1,3312,3312,143.2,-62.7,-62.7
136.752145,SpreadTrader,Tick,200,207,-7,3312,3312,4.31,-197.81,-197.81
136.752145,PriceTrader,Tick,576,584,-8,3312,3312,189.3,-119.3,-119.3
136.752145,BaseAutoTrader,Tick,580,581,-1,3312,3312,143.2,-62.7,-62.7
137.001293,SpreadTrader,Tick,200,207,-7,3312,3312,4.31,-197.81,-197.81
137.001293,PriceTrader,Tick,576,584,-8,3312,3312,189.3,-119.3,-119.3
137.001293,BaseAutoTrader,Tick,580,581,-1,3312,3312,143.2,-62.7,-62.7
137.252701,SpreadTrader,Tick,200,207,-7,3312,3312,4.31,-197.81,-197.81
137.252701,PriceTrader,Tick,576,584,-8,3312,3312,189.3,-119.3,-119.3
137.252701,BaseAutoTrader,Tick,580,581,-1,3312,3312,143.2,-62.7,-62.7
137.504988,SpreadTrader,Tick,200,207,-7,3312,3312,4.31,-197.81,-197.81
137.504988,PriceTrader,Tick,576,584,-8,3312,3312,189.3,-119.3,-119.3
137.504988,BaseAutoTrader,Tick,580,581,-1,3312,3312,143.2,-62.7,-62.7
137.75062,SpreadTrader,Tick,200,207,-7,3312,3312,4.31,-197.81,-197.81
137.75062,PriceTrader,Tick,576,584,-8,3312,3312,189.3,-119.3,-119.3
137.75062,BaseAutoTrader,Tick,580,581,-1,3312,3312,143.2,-62.7,-62.7
138.001444,SpreadTrader,Tick,200,207,-7,3312,3312,4.31,-197.81,-197.81
138.001444,PriceTrader,Tick,576,584,-8,3312,3312,189.3,-119.3,-119.3
138.001444,BaseAutoTrader,Tick,580,581,-1,3312,3312,143.2,-62.7,-62.7
138.252846,SpreadTrader,Tick,200,207,-7,3312,3312,4.31,-197.81,-197.81
138.252846,PriceTrader,Tick,576,584,-8,3312,3312,189.3,-119.3,-119.3
138.252846,BaseAutoTrader,Tick,580,581,-1,3312,3312,143.2,-62.7,-62.7
138.504462,SpreadTrader,Tick,200,207,-7,3312,3312,4.31,-197.81,-197.81
138.504462,PriceTrader,Tick,576,584,-8,3312,3312,189.3,-119.3,-119.3
138.504462,BaseAutoTrader,Tick,580,581,-1,3312,3312,143.2,-62.7,-62.7
138.75381,SpreadTrader,Tick,200,207,-7,3312,3312,4.31,-197.81,-197.81
138.75381,PriceTrader,Tick,576,584,-8,3312,3312,189.3,-119.3,-119.3
138.75381,BaseAutoTrader,Tick,580,581,-1,3312,3312,143.2,-62.7,-62.7
139.003511,SpreadTrader,Tick,200,207,-7,3312,3311,4.31,-197.81,-204.81
139.003511,PriceTrader,Tick,576,584,-8,3312,3311,189.3,-119.3,-127.3
139.003511,BaseAutoTrader,Tick,580,581,-1,3312,3311,143.2,-62.7,-63.7
139.252762,SpreadTrader,Tick,200,207,-7,3312,3311,4.31,-197.81,-204.81
139.252762,PriceTrader,Tick,576,584,-8,3312,3311,189.3,-119.3,-127.3
139.252762,BaseAutoTrader,Tick,580,581,-1,3312,3311,143.2,-62.7,-63.7
139.50474,SpreadTrader,Tick,200,207,-7,3312,3311,4.31,-197.81,-204.81
139.50474,PriceTrader,Tick,576,584,-8,3312,3311,189.3,-119.3,-127.3
139.50474,BaseAutoTrader,Tick,580,581,-1,3312,3311,143.2,-62.7,-63.7
139.755207,SpreadTrader,Tick,200,207,-7,3312,3311,4.31,-197.81,-204.81
139.755207,PriceTrader,Tick,576,584,-8,3312,3311,189.3,-119.3,-127.3
139.755207,BaseAutoTrader,Tick,580,581,-1,3312,3311,143.2,-62.7,-63.7
140.001191,SpreadTrader,Tick,200,207,-7,3312,3311,4.31,-197.81,-204.81
140.001191,PriceTrader,Tick,586,584,2,3312,3311,185.99,-120.99,-118.99
140.001191,BaseAutoTrader,Tick,590,581,9,3312,3311,139.89,-64.39,-55.39
140.253553,SpreadTrader,Tick,200,207,-7,3312,3312,4.31,-197.81,-197.81
140.253553,PriceTrader,Tick,586,594,-8,3312,3312,192.61,-122.61,-122.61
140.253553,BaseAutoTrader,Tick,590,591,-1,3312,3312,146.51,-66.01,-66.01
140.500248,SpreadTrader,Tick,200,207,-7,3312,3312,4.31,-197.81,-197.81
140.500248,PriceTrader,Tick,586,594,-8,3312,3312,192.61,-122.61,-122.61
140.500248,BaseAutoTrader,Tick,590,591,-1,3312,3312,146.51,-66.01,-66.01
140.752928,SpreadTrader,Tick,200,207,-7,3312,3312,4.31,-197.81,-197.81
